17.94,18.00,18.00,
38.88,39.00,39.00,
51.82,52.00,52.00,
62.76,63.00,63.00,
71.70,72.00,72.00,
79.64,80.00,80.00,
86.58,87.00,87.00,
92.52,93.00,93.00,
98.46,99.00,99.00,
104.40,105.00,105.00,
110.34,111.00,111.00,
116.28,117.00,117.00,
122.22,123.00,123.00,
128.16,129.00,129.00,
134.10,135.00,135.00,
140.04,141.00,141.00,
145.98,147.00,147.00,
151.92,153.00,153.00,
157.86,159.00,159.00,
163.80,165.00,165.00,
169.74,171.00,171.00,
175.68,177.00,177.00,
181.62,183.00,183.00,
187.56,189.00,189.00,
193.50,195.00,195.00,
199.44,201.00,201.00,
205.38,207.00,207.00,
211.32,213.00,213.00,
217.26,219.00,219.00,
223.20,225.00,225.00,
229.14,231.00,231.00,
235.08,237.00,237.00,
241.02,243.00,243.00,
246.96,249.00,249.00,
252.90,255.00,255.00,
258.84,261.00,261.00,
264.78,267.00,267.00,
270.72,273.00,273.00,
276.66,279.00,279.00,
282.60,285.00,285.00,
288.54,291.00,291.00,
294.48,297.00,297.00,
300.42,303.00,303.00,
306.36,309.00,309.00,
312.30,315.00,315.00,
318.24,321.00,321.00,
324.18,327.00,327.00,
330.12,333.00,333.00,
336.06,339.00,339.00,
342.00,345.00,345.00,
347.94,351.00,351.00,
353.88,357.00,357.00,
359.82,363.00,363.00,
365.76,369.00,369.00,
371.70,375.00,375.00,
377.64,381.00,381.00,
383.58,387.00,387.00,
389.52,393.00,393.00,
395.46,399.00,399.00,
401.40,405.00,405.00,
407.34,411.00,411.00,
413.28,417.00,417.00,
419.22,423.00,423.00,
425.16,429.00,429.00,
431.10,435.00,435.00,
437.04,441.00,441.00,
442.98,447.00,447.00,
448.92,453.00,453.00,
454.86,459.00,459.00,
460.80,465.00,465.00,
466.74,471.00,471.00,
472.68,477.00,477.00,
478.62,483.00,483.00,
484.56,489.00,489.00,
490.50,495.00,495.00,
496.44,501.00,501.00,
502.38,507.00,507.00,
508.32,513.00,513.00,
514.26,519.00,519.00,
520.20,525.00,525.00,
526.14,531.00,531.00,
532.08,537.00,537.00,
538.02,543.00,543.00,
543.96,549.00,549.00,
549.90,555.00,555.00,
555.84,561.00,561.00,
561.78,567.00,567.00,
567.72,573.00,573.00,
573.66,579.00,579.00,
579.60,585.00,585.00,
585.54,591.00,591.00,
591.48,597.00,597.00,
597.42,603.00,603.00,
603.36,609.00,609.00,
609.30,615.00,615.00,
615.24,621.00,621.00,
