216.06,449.97,137.26,312.91,25.21,
297.93,853.66,157.80,524.15,25.85,
323.93,1217.54,159.82,668.29,25.85,
329.87,1544.99,159.98,764.66,25.85,
330.69,1840.36,159.99,829.20,25.85,
330.69,2105.46,159.99,873.12,25.85,
330.69,2344.77,159.99,901.71,25.85,
330.69,2560.50,159.99,920.83,25.85,
330.69,2754.23,159.99,933.23,25.85,
330.69,2928.84,159.99,941.31,25.85,
330.69,3086.28,159.99,946.46,25.85,
330.69,3228.32,159.99,949.44,25.85,
330.69,3355.34,159.99,951.28,25.85,
330.69,3469.40,159.99,952.55,25.85,
330.69,3571.64,159.99,953.37,25.85,
330.69,3663.21,159.99,953.81,25.85,
330.69,3745.38,159.99,954.19,25.85,
330.69,3819.58,159.99,954.49,25.85,
330.69,3886.10,159.99,954.66,25.85,
330.69,3946.13,159.99,954.81,25.85,
330.69,4000.15,159.99,954.91,25.85,
330.69,4048.44,159.99,954.97,25.85,
330.69,4091.86,159.99,955.03,25.85,
330.69,4131.19,159.99,955.06,25.85,
330.69,4166.49,159.99,955.08,25.85,
330.69,4198.54,159.99,955.10,25.85,
330.69,4227.07,159.99,955.11,25.85,
330.69,4253.18,159.99,955.11,25.85,
330.69,4276.40,159.99,955.11,25.85,
330.69,4297.14,159.99,955.11,25.85,
330.69,4315.78,159.99,955.11,25.85,
330.69,4332.24,159.99,955.11,25.85,
330.69,4346.98,159.99,955.11,25.85,
330.69,4360.18,159.99,955.11,25.85,
330.69,4372.11,159.99,955.11,25.85,
330.69,4382.93,159.99,955.11,25.85,
330.69,4392.74,159.99,955.11,25.85,
330.69,4401.65,159.99,955.11,25.85,
330.69,4409.47,159.99,955.11,25.85,
330.69,4416.50,159.99,955.11,25.85,
330.69,4422.81,159.99,955.11,25.85,
330.69,4428.33,159.99,955.11,25.85,
330.69,4433.23,159.99,955.11,25.85,
330.69,4437.69,159.99,955.11,25.85,
330.69,4441.86,159.99,955.11,25.85,
330.69,4445.63,159.99,955.11,25.85,
330.69,4449.10,159.99,955.11,25.85,
330.69,4452.18,159.99,955.11,25.85,
330.69,4454.96,159.99,955.11,25.85,
330.69,4457.38,159.99,955.11,25.85,
330.69,4459.56,159.99,955.11,25.85,
330.69,4461.61,159.99,955.11,25.85,
330.69,4463.46,159.99,955.11,25.85,
330.69,4465.06,159.99,955.11,25.85,
330.69,4466.51,159.99,955.11,25.85,
330.69,4467.84,159.99,955.11,25.85,
330.69,4469.02,159.99,955.11,25.85,
330.69,4470.05,159.99,955.11,25.85,
330.69,4471.00,159.99,955.11,25.85,
330.69,4471.82,159.99,955.11,25.85,
330.69,4472.51,159.99,955.11,25.85,
330.69,4473.15,159.99,955.11,25.85,
330.69,4473.73,159.99,955.11,25.85,
330.69,4474.28,159.99,955.11,25.85,
330.69,4474.77,159.99,955.11,25.85,
330.69,4475.17,159.99,955.11,25.85,
330.69,4475.50,159.99,955.11,25.85,
330.69,4475.81,159.99,955.11,25.85,
330.69,4476.12,159.99,955.11,25.85,
330.69,4476.35,159.99,955.11,25.85,
330.69,4476.57,159.99,955.11,25.85,
330.69,4476.79,159.99,955.11,25.85,
330.69,4476.96,159.99,955.11,25.85,
330.69,4477.13,159.99,955.11,25.85,
330.69,4477.30,159.99,955.11,25.85,
330.69,4477.43,159.99,955.11,25.85,
330.69,4477.54,159.99,955.11,25.85,
330.69,4477.65,159.99,955.11,25.85,
330.69,4477.73,159.99,955.11,25.85,
330.69,4477.79,159.99,955.11,25.85,
330.69,4477.86,159.99,955.11,25.85,
330.69,4477.93,159.99,955.11,25.85,
330.69,4477.98,159.99,955.11,25.85,
330.69,4478.03,159.99,955.11,25.85,
330.69,4478.08,159.99,955.11,25.85,
330.69,4478.13,159.99,955.11,25.85,
330.69,4478.17,159.99,955.11,25.85,
330.69,4478.19,159.99,955.11,25.85,
330.69,4478.22,159.99,955.11,25.85,
330.69,4478.25,159.99,955.11,25.85,
330.69,4478.29,159.99,955.11,25.85,
330.69,4478.33,159.99,955.11,25.85,
330.69,4478.37,159.99,955.11,25.85,
330.69,4478.40,159.99,955.11,25.85,
330.69,4478.43,159.99,955.11,25.85,
330.69,4478.47,159.99,955.11,25.85,
330.69,4478.50,159.99,955.11,25.85,
330.69,4478.53,159.99,955.11,25.85,
330.69,4478.56,159.99,955.11,25.85,
330.69,4478.60,159.99,955.11,25.85,
330.69,4478.64,159.99,955.11,25.85,
330.69,4478.68,159.99,955.11,25.85,
330.69,4478.72,159.99,955.11,25.85,
330.69,4478.75,159.99,955.11,25.85,
330.69,4478.78,159.99,955.11,25.85,
330.69,4478.81,159.99,955.11,25.85,
330.69,4478.83,159.99,955.11,25.85,
330.69,4478.85,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
330.69,4478.86,159.99,955.11,25.85,
