165.68,370.55,115.39,230.89,23.39,
49.60,331.06,15.20,121.87,0.45,
12.75,308.22,1.60,66.99,0.00,
3.30,285.77,0.10,37.15,0.00,
0.61,260.82,0.00,21.01,0.00,
0.06,236.96,0.00,12.12,0.00,
0.00,215.37,0.00,7.16,0.00,
0.00,194.18,0.00,4.44,0.00,
0.00,175.48,0.00,2.69,0.00,
0.00,157.95,0.00,1.71,0.00,
0.00,142.10,0.00,1.08,0.00,
0.00,128.54,0.00,0.80,0.00,
0.00,115.49,0.00,0.50,0.00,
0.00,104.65,0.00,0.34,0.00,
0.00,93.58,0.00,0.17,0.00,
0.00,83.84,0.00,0.09,0.00,
0.00,75.59,0.00,0.02,0.00,
0.00,68.28,0.00,0.00,0.00,
0.00,61.66,0.00,0.00,0.00,
0.00,55.90,0.00,0.00,0.00,
0.00,50.18,0.00,0.00,0.00,
0.00,45.20,0.00,0.00,0.00,
0.00,40.57,0.00,0.00,0.00,
0.00,36.36,0.00,0.00,0.00,
0.00,32.70,0.00,0.00,0.00,
0.00,29.81,0.00,0.00,0.00,
0.00,27.08,0.00,0.00,0.00,
0.00,24.34,0.00,0.00,0.00,
0.00,21.35,0.00,0.00,0.00,
0.00,19.32,0.00,0.00,0.00,
0.00,17.39,0.00,0.00,0.00,
0.00,15.96,0.00,0.00,0.00,
0.00,14.26,0.00,0.00,0.00,
0.00,12.60,0.00,0.00,0.00,
0.00,11.35,0.00,0.00,0.00,
0.00,10.13,0.00,0.00,0.00,
0.00,9.24,0.00,0.00,0.00,
0.00,8.31,0.00,0.00,0.00,
0.00,7.45,0.00,0.00,0.00,
0.00,6.45,0.00,0.00,0.00,
0.00,5.95,0.00,0.00,0.00,
0.00,5.46,0.00,0.00,0.00,
0.00,4.99,0.00,0.00,0.00,
0.00,4.53,0.00,0.00,0.00,
0.00,4.19,0.00,0.00,0.00,
0.00,3.73,0.00,0.00,0.00,
0.00,3.36,0.00,0.00,0.00,
0.00,3.08,0.00,0.00,0.00,
0.00,2.66,0.00,0.00,0.00,
0.00,2.39,0.00,0.00,0.00,
0.00,2.22,0.00,0.00,0.00,
0.00,1.98,0.00,0.00,0.00,
0.00,1.78,0.00,0.00,0.00,
0.00,1.56,0.00,0.00,0.00,
0.00,1.40,0.00,0.00,0.00,
0.00,1.34,0.00,0.00,0.00,
0.00,1.20,0.00,0.00,0.00,
0.00,1.08,0.00,0.00,0.00,
0.00,1.03,0.00,0.00,0.00,
0.00,0.92,0.00,0.00,0.00,
0.00,0.77,0.00,0.00,0.00,
0.00,0.65,0.00,0.00,0.00,
0.00,0.62,0.00,0.00,0.00,
0.00,0.56,0.00,0.00,0.00,
0.00,0.53,0.00,0.00,0.00,
0.00,0.51,0.00,0.00,0.00,
0.00,0.46,0.00,0.00,0.00,
0.00,0.43,0.00,0.00,0.00,
0.00,0.36,0.00,0.00,0.00,
0.00,0.29,0.00,0.00,0.00,
0.00,0.24,0.00,0.00,0.00,
0.00,0.23,0.00,0.00,0.00,
0.00,0.20,0.00,0.00,0.00,
0.00,0.21,0.00,0.00,0.00,
0.00,0.19,0.00,0.00,0.00,
0.00,0.17,0.00,0.00,0.00,
0.00,0.16,0.00,0.00,0.00,
0.00,0.16,0.00,0.00,0.00,
0.00,0.16,0.00,0.00,0.00,
0.00,0.15,0.00,0.00,0.00,
0.00,0.14,0.00,0.00,0.00,
0.00,0.10,0.00,0.00,0.00,
0.00,0.09,0.00,0.00,0.00,
0.00,0.09,0.00,0.00,0.00,
0.00,0.09,0.00,0.00,0.00,
0.00,0.09,0.00,0.00,0.00,
0.00,0.09,0.00,0.00,0.00,
0.00,0.08,0.00,0.00,0.00,
0.00,0.07,0.00,0.00,0.00,
0.00,0.04,0.00,0.00,0.00,
0.00,0.03,0.00,0.00,0.00,
0.00,0.03,0.00,0.00,0.00,
0.00,0.03,0.00,0.00,0.00,
0.00,0.03,0.00,0.00,0.00,
0.00,0.03,0.00,0.00,0.00,
0.00,0.02,0.00,0.00,0.00,
0.00,0.02,0.00,0.00,0.00,
0.00,0.01,0.00,0.00,0.00,
0.00,0.01,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,
